Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
2,"…, A Diaz, Y Okajima, R Kikinis…","Automatic airway analysis for genome-wide association studies in COPD",2012,"… Imaging (ISBI), 2012 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6235848","http://scholar.google.com/scholar?cites=6268524225408269138&as_sdt=2005&sciodt=0,5&hl=en&num=20",424,"2014-08-04",""
2,"TE Inder, PS Huppi, S Warfield, R Kikinis…","Periventricular white matter injury in the premature infant is associated with a reduction in cerebral cortical gray matter volume at term",1999,"Pediatric …","nature.com","http://www.nature.com/pr/journal/v45/n4-2/full/pr19992153a.html","http://scholar.google.com/scholar?cites=10054844604750679946&as_sdt=2005&sciodt=0,5&hl=en&num=20",425,"2014-08-04",""
2,"…, W Cai, Y Song, S Pujol, R Kikinis…","A bag of semantic words model for medical content-based retrieval",2013,"… on Medical Content- …","rp-www.cs.usyd.edu.au","","http://scholar.google.com/scholar?cites=14893106954369626481&as_sdt=2005&sciodt=0,5&hl=en&num=20",426,"2014-08-04","PDF"
2,"A Dalca, G Danagoulian, R Kikinis, E Schmidt…","Segmentation of nerve bundles and ganglia in spine MRI using particle filters",2011,"","Springer","","http://scholar.google.com/scholar?cites=6817741631142986262&as_sdt=2005&sciodt=0,5&hl=en&num=20",427,"2014-08-04","BOOK"
2,"…, S Bouix, ME Shenton, WEL Grimson, R Kikinis","Automatic Segmentation Using Non-Rigid Registration",2005,"","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.88.3722","http://scholar.google.com/scholar?cites=11418700179160120446&as_sdt=2005&sciodt=0,5&hl=en&num=20",428,"2014-08-04",""
2,"K Krissian, K Vosburgh, R Kikinis","Carl-Fredrik.“",0,"Anisotropic Diffusion of Ultrasound Constrained by …","","","http://scholar.google.com/scholar?cites=16202913805891841610&as_sdt=2005&sciodt=0,5&hl=en&num=20",429,"2014-08-04","CITATION"
2,"…, LT Detwiler, JF Brinkley, M Halle, R Kikinis…","Ontological labels for automated location of anatomical shape differences",2012,"Journal of biomedical …","Elsevier","","http://scholar.google.com/scholar?cites=17640928398075784609&as_sdt=2005&sciodt=0,5&hl=en&num=20",430,"2014-08-04","HTML"
2,"…, AR Tannenbaum, R Kikinis","Conformal 3D visualization for virtual colonoscopy",2000,"Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=922671","http://scholar.google.com/scholar?cites=11183003507486041163&as_sdt=2005&sciodt=0,5&hl=en&num=20",431,"2014-08-04",""
2,"…, IF Talos, M Halle, MA Musen, R Kikinis","Toward Computational Neuroanatomy: A Functional Representation of Neural Components and Connectivity",2008,"AMIA Summit on …","stanford.edu","","http://scholar.google.com/scholar?cites=2441481751702274606&as_sdt=2005&sciodt=0,5&hl=en&num=20",432,"2014-08-04","PDF"
2,"…, Y Tokoro, H Aoyama, WE Lorensen, R Kikinis","Virtual endoscopy of mucin-producing pancreas tumors",1998,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/BFb0056281","http://scholar.google.com/scholar?cites=1593573530211788194&as_sdt=2005&sciodt=0,5&hl=en&num=20",433,"2014-08-04",""
2,"WEL Grimson, R Kikinis, FA Jolesz, P McL","Black. 1999",0,"Image-guided surgery. Scientific American June","","","http://scholar.google.com/scholar?cites=3742633302386883120&as_sdt=2005&sciodt=0,5&hl=en&num=20",434,"2014-08-04","CITATION"
2,"K Held, ER Kops, BJ Krause, WM Wells III, R Kikinis","Hans-Wilhelm, Muller-Gartner.“Markov Random Field Segmentation of Brain MR Images”",1997,"IEEE Transactions on Medical …","","","http://scholar.google.com/scholar?cites=7743573953672755938&as_sdt=2005&sciodt=0,5&hl=en&num=20",435,"2014-08-04","CITATION"
2,"…, GR Joldes, A Wittek, A Roy, R Kikinis…","Biomechanical model as a registration tool for image-guided neurosurgery: evaluation against bspline registration",2013,"Annals of biomedical …","Springer","http://link.springer.com/article/10.1007/s10439-013-0838-y","http://scholar.google.com/scholar?cites=18285086220202756448&as_sdt=2005&sciodt=0,5&hl=en&num=20",436,"2014-08-04",""
2,"…, A Agrawal, W Wells, R Kikinis…","Image Processing for MR-guided Gynecologic Interstitial Brachytherapy in AMIGO",2012,"9th Interventional MRI …","janegger.de","","http://scholar.google.com/scholar?cites=16590529881968859033&as_sdt=2005&sciodt=0,5&hl=en&num=20",437,"2014-08-04","PDF"
8,"S Arditi, R Hadar, D Kikinis, EG Powell","Apparatuses and methods to reduce safety risks associated with photovoltaic systems",2010,"US Patent 7,807,919","Google Patents","http://www.google.com/patents/US7807919","http://scholar.google.com/scholar?cites=15399311649220110284&as_sdt=2005&sciodt=0,5&hl=en&num=20",438,"2014-08-04",""
1,"FA Jolesz, R Kikinis, WM Wells III, WE Lorensen…","Virtual Reality for Image-guided Surgery",1998,"Current Review of …","Springer","http://link.springer.com/chapter/10.1007/978-1-4612-1692-6_20","http://scholar.google.com/scholar?cites=14535334863564242367&as_sdt=2005&sciodt=0,5&hl=en&num=20",439,"2014-08-04",""
1,"Y Liu, A Fedorov, R Kikinis…","A novel point based non-rigid registration method and its application on brain shift",2010,"SPIE Medical Imaging","researchgate.net","","http://scholar.google.com/scholar?cites=9268945707319220390&as_sdt=2005&sciodt=0,5&hl=en&num=20",440,"2014-08-04","PDF"
1,"A Mehrle, R Kikinis, W Freysinger","Using CAVE technology for educating and training residents",2004,"Otolaryngology-Head and Neck …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0194599804010472","http://scholar.google.com/scholar?cites=12926721653969754451&as_sdt=2005&sciodt=0,5&hl=en&num=20",441,"2014-08-04",""
1,"R Kikinis, NR Mehta, A Nabavi, E Chatzidakis…","Intraoperative visualization",2000,"Brain Mapping: The …","","","http://scholar.google.com/scholar?cites=103339477673544904&as_sdt=2005&sciodt=0,5&hl=en&num=20",442,"2014-08-04","CITATION"
1,"…, A Wittek, G Joldes, G Zhang, F Dong, R Kikinis…","Whole-Body Image Registration Using Patient-Specific Nonlinear Finite Element Model",2014,"Computational …","Springer","http://link.springer.com/chapter/10.1007/978-1-4939-0745-8_9","http://scholar.google.com/scholar?cites=309827624241359935&as_sdt=2005&sciodt=0,5&hl=en&num=20",443,"2014-08-04",""
1,"F Kral, AH Mehrle, R Kikinis, W Freysinger","CAVE-technology for visualizing medical imagery",2004,"International Congress Series","Elsevier","http://www.sciencedirect.com/science/article/pii/S0531513104007605","http://scholar.google.com/scholar?cites=6307975145320879494&as_sdt=2005&sciodt=0,5&hl=en&num=20",444,"2014-08-04",""
1,"R Kikinis","Virtual reality in MRI",1994,"Electro/94 International. Conference Proceedings. …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=472661","http://scholar.google.com/scholar?cites=1818339826745705651&as_sdt=2005&sciodt=0,5&hl=en&num=20",445,"2014-08-04",""
1,"…, DA Hafler, EJ Orav, L Hsu, SS Ahn, R Kikinis…","Correlation of Magnetic Resonance Imaging With Immune and Clinical Measures in 45 MS Patients Receiving 20 to 24 MRI Scans Each Over a 1‐Year …",1995,"Neurology","AAN Enterprises","","http://scholar.google.com/scholar?cites=16625469051241264143&as_sdt=2005&sciodt=0,5&hl=en&num=20",446,"2014-08-04","CITATION"
1,"…, JJ Levitt, ME Shenton, R Kikinis…","Image Segmentation and Analysis IA Unifying Approach to Registration, Segmentation, and Intensity Correction",2005,"Lecture Notes in …","Berlin: Springer-Verlag, 1973-","","http://scholar.google.com/scholar?cites=8719263664787628792&as_sdt=2005&sciodt=0,5&hl=en&num=20",447,"2014-08-04","CITATION"
1,"…, N Hata, SG Silverman, R Kikinis…","Interventional Imaging-Control System for MR-Guided Cryotherapy--Short-Term Prediction of Therapy Boundary Using Automatic Segmentation and 3D …",2004,"Lecture Notes in …","Berlin: Springer-Verlag, 1973-","","http://scholar.google.com/scholar?cites=11889130398965920926&as_sdt=2005&sciodt=0,5&hl=en&num=20",448,"2014-08-04","CITATION"
1,"…, A Irimia, CM Torgerson, R Kikinis…","High-resolution electroencephalographic forward modeling in traumatic brain injury using the finite element method",2013,"… Imaging (ISBI), 2013 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6556643","http://scholar.google.com/scholar?cites=1499910732754435503&as_sdt=2005&sciodt=0,5&hl=en&num=20",449,"2014-08-04",""
1,"…, RR Garlapati, GR Joldes, A Wittek, R Kikinis…","Intra-operative update of neuro-images: comparison of performance of image warping using patient-specific biomechanical model and BSpline image registration",2013,"Computational …","Springer","http://link.springer.com/chapter/10.1007/978-1-4614-6351-1_12","http://scholar.google.com/scholar?cites=9378191779789672256&as_sdt=2005&sciodt=0,5&hl=en&num=20",450,"2014-08-04",""
1,"…, TE Yankeelov, JM Mountz, PE Kinahan, R Kikinis…","Variations of dynamic contrast-enhanced magnetic resonance imaging in evaluation of breast cancer therapy response: a multicenter data analysis challenge",2014,"Translational …","Elsevier","","http://scholar.google.com/scholar?cites=16543770493271082768&as_sdt=2005&sciodt=0,5&hl=en&num=20",451,"2014-08-04","HTML"
1,"…, PR Morrison, N Hata, SG Silverman, R Kikinis…","Control System for MR-Guided Cryotherapy–Short-Term Prediction of Therapy Boundary Using Automatic Segmentation and 3D Optical Flow–",2004,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30136-3_67","http://scholar.google.com/scholar?cites=483602002054139241&as_sdt=2005&sciodt=0,5&hl=en&num=20",452,"2014-08-04",""
1,"Y Liu, A Fedorov, E Billet, R Kikinis, N Chrisochoides","Improved block matching for non-rigid registration of brain MRI",2009,"SEECCM'09: 2nd South-East …","","","http://scholar.google.com/scholar?cites=3138779586618292943&as_sdt=2005&sciodt=0,5&hl=en&num=20",453,"2014-08-04","CITATION"
1,"…, WM Wells III, GP Zientara, FA Jolesz, R Kikinis","An intrinsic coordinate system of the developing human brain",2001,"","works.bepress.com","http://works.bepress.com/cgi/viewcontent.cgi?article=1009&context=erik_learned_miller","http://scholar.google.com/scholar?cites=3734475723747812047&as_sdt=2005&sciodt=0,5&hl=en&num=20",454,"2014-08-04",""
1,"…, M Halle, F Talos, LL Wald, R Kikinis…","Multimodal Registration of White Matter Brain Data via Optimal Mass Transport",2008,"The MIDAS Journal- …","smartech.gatech.edu","http://smartech.gatech.edu/handle/1853/29245","http://scholar.google.com/scholar?cites=7316418714386132808&as_sdt=2005&sciodt=0,5&hl=en&num=20",455,"2014-08-04",""
1,"…, GR Washko, EK Silverman, JJ Reilly, R Kikinis…","Measurement of thin-layered structures in X-ray computer tomography",2014,"US Patent …","Google Patents","http://www.google.com/patents/US8644574","http://scholar.google.com/scholar?cites=10438028497565129219&as_sdt=2005&sciodt=0,5&hl=en&num=20",456,"2014-08-04",""
1,"…, X Chen, F Irlinger, TC Lueth, W Wells, R Kikinis…","Robust Applicator Registration for Interstitial Gynecologic Brachytherapy",2013,"…","brachyjournal.com","","http://scholar.google.com/scholar?cites=7450973756740382381&as_sdt=2005&sciodt=0,5&hl=en&num=20",457,"2014-08-04","CITATION"
1,"…, M Niethammer, R Kikinis…","User-driven 3D mesh region targeting",2010,"SPIE Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=748023","http://scholar.google.com/scholar?cites=14567874840059551453&as_sdt=2005&sciodt=0,5&hl=en&num=20",458,"2014-08-04",""
2,"S Liu, Y Song, W Cai, S Pujol, R Kikinis, X Wang…","Multifold Bayesian Kernelization in Alzheimer's Diagnosis",2013,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-40763-5_38","http://scholar.google.com/scholar?cites=6638064129334023500&as_sdt=2005&sciodt=0,5&hl=en&num=20",459,"2014-08-04",""
2,"…, T Yoshimine, FA Jolesz, PML Black, R Kikinis","A simple method of scalp localization using multiplanar reconstruction of MR images: Technical note",1998,"Surgical neurology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0090301997004369","http://scholar.google.com/scholar?cites=13353174672976877628&as_sdt=2005&sciodt=0,5&hl=en&num=20",460,"2014-08-04",""
1,"…, D Salisbury, M Kubicki, F Jolesz, R Kikinis…","Spatial Distribution of Temporal Lobe Subregions in First Episode Schizophrenia: Statistical Probability Atlas Approach",2003,"The 9th Annual …","spl.harvard.edu","","http://scholar.google.com/scholar?cites=3347335482623934599&as_sdt=2005&sciodt=0,5&hl=en&num=20",461,"2014-08-04","PDF"
2,"R Kikinis","The National Alliance for Medical Imaging Computing (NA-MIC)",2005,"Computational Systems Bioinformatics Conference, …","computer.org","http://www.computer.org/csdl/proceedings/csb/2005/2344/00/23440008.pdf","http://scholar.google.com/scholar?cites=67016595106030291&as_sdt=2005&sciodt=0,5&hl=en&num=20",462,"2014-08-04",""
3,"…, J Rexilius, SK Warfield, C Mamisch, R Kikinis…","Multimodale nicht-rigide Registrierung von Ultraschall und MR Bilddaten unter Verwendung eines biomechanischen Modells",2002,"Bildverarbeitung für die …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-55983-9_72","http://scholar.google.com/scholar?cites=9232190080394743287&as_sdt=2005&sciodt=0,5&hl=en&num=20",463,"2014-08-04",""
0,"M Frumin, P Golland, R Kikinis, Y Hirayasu","Salisbury, Dean F. Ph. D.; Hennen, John Ph. D.; Dickey, Chandlee CMD; Anderson, Mark MS; Jolesz, Ferenc AMD; Grimson, W. Eric L. Ph. D.; McCarley, Robert …",2002,"","splweb.bwh.harvard.edu","","http://scholar.google.com/scholar?q=related:XW0HAFz5F8kJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",464,"2014-08-04","PDF"
0,"R Kikinis","Design Considerations for a Computer-Vision-Enabled Ophthalmic Augmented Reality Environment",1996,"","pdf.aminer.org","","http://scholar.google.com/scholar?q=related:kthtA8S6wVQJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",465,"2014-08-04","PDF"
0,"…, J Denny, JH Kim, JY Peng, K Andriole, R Kikinis…","HISB 2012",0,"computer.org","","http://www.computer.org/csdl/proceedings/hisb/2012/4921/00/4921z017.pdf","http://scholar.google.com/scholar?cluster=4148930913346383858&hl=en&num=20&as_sdt=0,5",466,"2014-08-04",""
1,"S Angenenty, S Haker, A Tannenbaum, R Kikinis","1 ON AREA PRESERVING MAPPINGS OF MINIMAL DISTORTION",0,"Citeseer","","","http://scholar.google.com/scholar?cites=2968282079140069687&as_sdt=2005&sciodt=0,5&hl=en&num=20",467,"2014-08-04","CITATION"
0,"…, LJ Seidman, SE Maier, CF Westin, R Kikinis…","433 Maintaining a Steady Course",0,"","","","",468,"2014-08-04","CITATION"
0,"A Hans, K Krissian, UJ Schoepf, R Kikinis, CF Westin","Using 3D Convex Hulls to Detect Coronary Artery Stenoses and Atherosclerotic Vessel Wall Lesions in Contrast Enhanced MDCT Images.",2004,"","lmi.bwh.harvard.edu","","http://scholar.google.com/scholar?q=related:uxBrCRky-MMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",469,"2014-08-04","PDF"
0,"KH Hohne, R Kikinis","Visualization in Biomedical Computing: 4th International Conference, VBC'96, Hamburg, Germany, September 22-25, 1996: Proceedings (Lecture Notes …",1996,"","Berlin: Springer Verlag","","",470,"2014-08-04","CITATION"
0,"L Lorigo, T Kapur, R Kikinis, R Keriven…","Image Guided Surgery",2001,"… : New Directions: the …","AK Peters, Ltd.","","http://scholar.google.com/scholar?q=related:HKwaD9r4g2cJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",471,"2014-08-04","CITATION"
0,"MD Ron Kikinis, W Kuoni, GK von Schulthess, G Gerig","Semiautomated ROI Analysis in Dynamic MRI-Studies: Part I: Image Analysis Tools for Automatic Correction of Organ Displacements",0,"spl.harvard.edu","","","http://scholar.google.com/scholar?q=related:OS-EEttQnk0J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",472,"2014-08-04","PDF"
0,"…, NS White, MG Vangel, R Kikinis…","Cardiac and Other Applications-A Prospective Multi-institutional Study of the Reproducibility of fMRI: A Preliminary Report from the Biomedical Informatics …",2004,"Lecture Notes in …","Berlin: Springer-Verlag, 1973-","","",473,"2014-08-04","CITATION"
0,"…, S Manandhar, GG Brown, MG Vangel, R Kikinis…","Reproducibility of Functional MR Imaging: Preliminary Results of a Prospective Multi-Institutional Study by the Biomedical Informatics Research Network",2005,"","share.spl.harvard.edu","","http://scholar.google.com/scholar?q=related:4zkfE3hhXIsJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",474,"2014-08-04","PDF"
0,"…, EB Seldin, J Gateno, P Everett, CL White, R Kikinis…","Clinical Controversies in Oral and Maxillofacial Surgery: Part One",0,"","","","",475,"2014-08-04","CITATION"
0,"S Wareld, A Robatino, J Dengler, F Jolesz, R Kikinis","Nonlinear Registration and Template Driven",0,"","","","http://scholar.google.com/scholar?q=related:ht9DFXcp2M0J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",476,"2014-08-04","CITATION"
0,"…, W Freysinger, R Kikinis…","Import and visualization of clinical medical imagery into multiuser VR environments",2005,"Electronic …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=857656","http://scholar.google.com/scholar?q=related:OFHNFvdZxlMJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",477,"2014-08-04",""
0,"…, S Carvalho, RH Mak, S Mitra, BU Shankar, R Kikinis…","Robust Radiomics Feature Quantification Using Semiautomatic Volumetric Segmentation",2014,"PloS one","dx.plos.org","","",478,"2014-08-04","HTML"
0,"MB Millis, R Kikinis","Planning and Evaluation of Reorienting Osteotomies of the Proximal Femur in Cases of SCFE Using Virtual Three-Dimensional Models",1998,"","Springer","http://www.springerlink.com/index/5q5uggflg9cu1xre.pdf","http://scholar.google.com/scholar?q=related:rp6IGdK0w2AJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",479,"2014-08-04",""
0,"…, LC Andersson, CG Wible, R Donnino, R Kikinis…","IMAGES IN NEUROSCIENCE",0,"Am Psychiatric Assoc","","http://journals.psychiatryonline.org/data/Journals/AJP/3706/ajpTOC.pdf","http://scholar.google.com/scholar?cluster=7007040548887606042&hl=en&num=20&as_sdt=0,5",480,"2014-08-04",""
1,"S Liu, W Cai, Y Song, S Pujol, R Kikinis…","Localized Sparse Code Gradient in Alzheimer's disease staging",2013,"… in Medicine and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6610769","http://scholar.google.com/scholar?cites=14402807815610454140&as_sdt=2005&sciodt=0,5&hl=en&num=20",481,"2014-08-04",""
0,"R Kikinis","3D Slicer",2012,"The FASEB Journal","perk.cs.queensu.ca","","http://scholar.google.com/scholar?cluster=14586060811665483791&hl=en&num=20&as_sdt=0,5",482,"2014-08-04","PDF"
0,"R Kikinis, T Kapur, ME Shenton…",""" Big Science"" and Schizophrenia",2006,"… Imaging: Nano to …","ieeexplore.ieee.org","","",483,"2014-08-04","CITATION"
0,"…, B Karacali, R Keriven, E Kerrien, R Kikinis…","Reviewers–an acknowledgement",2005,"Medical Image Analysis","","","",484,"2014-08-04","CITATION"
0,"K heinz Höhne, R Kikinis","Visualization in Biomedical Computing: 4th International Conference, VBC'96, Hamburg, Germany, September 22-25, 1996",1996,"","Springer","","",485,"2014-08-04","CITATION"
0,"EPA Tannenbaum, R Kikinis","A Statistically Based Surface Evolution Method for Medical Image Segmentation: Presentation and Validation",0,"faculty.ksu.edu.sa","","","http://scholar.google.com/scholar?q=related:BO0gMNnd6RkJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",486,"2014-08-04","PDF"
0,"…, S Nakajima, H Atsumi, E Grimson, R Kikinis…","Three-dimensional Reconstruction for Cortical Surgery",0,"leventon.com","","","http://scholar.google.com/scholar?q=related:B08KMdsj1yUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",487,"2014-08-04","DOC"
0,"…, JF Brinkley, M Halle, R Kikinis…","Ontological Labels for Automated Location of Left Ventricular Remodeling",2011,"… (ICSC), 2011 Fifth …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=6061374","http://scholar.google.com/scholar?q=related:C2HfM06xo_oJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",488,"2014-08-04",""
0,"…, G Rosenberger, R Kikinis…","Disruptions in connectivity between frontal and temporal lobes in schizophrenia: A diffusion fiber tractography study",2006,"…","… , 4 CRINAN ST, LONDON N1 9XW, …","","",489,"2014-08-04","CITATION"
0,"…, A Kot, N Archip, P Black, O Clatz, A Golby, R Kikinis…","Real-Time Image Guided Neurosurgery Using Distributed and Grid Computing",0,"Citeseer","","","http://scholar.google.com/scholar?q=related:VANwNqL1l5IJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",490,"2014-08-04","CITATION"
0,"…, JB Daunais, A Fedorov, S Bouix, WM Wells, R Kikinis","Atlas-Guided Segmentation of Vervet Monkey Brain MRI",2011,"","dash.harvard.edu","http://dash.harvard.edu/handle/1/9369658","http://scholar.google.com/scholar?q=related:iMp7NyChc7YJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",491,"2014-08-04",""
0,"…, MO Sweeney, BH KenKnight, R Kikinis…","Patient-specific simulation of internal defibrillation",2001,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_117","http://scholar.google.com/scholar?q=related:Bw93OafFaewJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",492,"2014-08-04",""
0,"S Liu, W Cai, L Wen, DD Feng, S Pujol, R Kikinis…","Multi-Channel neurodegenerative pattern analysis and its application in Alzheimer's disease characterization",2014,"… Medical Imaging and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0895611114000639","http://scholar.google.com/scholar?q=related:TwbqOxt45zkJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",493,"2014-08-04",""
0,"…, T Yoshimine, FA Jolesz, PML Black, R Kikinis","A Simple Method of Scalp Localization Using Multiplanar Reconstruction of MR Images-Technical Note",0,"spl.harvard.edu","","","http://scholar.google.com/scholar?q=related:uwetQ1FpirIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",494,"2014-08-04","HTML"
0,"…, E Kahn, Z Kam, WC Karl, E Keeve, R Kikinis…","Review committee",0,"ieeexplore.ieee.org","","","http://scholar.google.com/scholar?cluster=8977206704684769217&hl=en&num=20&as_sdt=0,5",495,"2014-08-04","CITATION"
0,"R Kikinis","Medical Image Computing for Translational Biomedical Research",2013,"Bildverarbeitung für die Medizin 2013","Springer","http://link.springer.com/chapter/10.1007/978-3-642-36480-8_1","http://scholar.google.com/scholar?cluster=11648775254430293058&hl=en&num=20&as_sdt=0,5",496,"2014-08-04",""
0,"…, E Kahn, Z Kam, WC Karl, E Keeve, R Kikinis…","PAPER SELECTION COMMITTEE",0,"ieeexplore.ieee.org","","","",497,"2014-08-04","CITATION"
0,"L Clarke, RD Bucholz, H Fuchs, R Kikinis…","White Paper: challenges and opportunities in computer-assisted interventions",2001,"International Congress …","Elsevier","","http://scholar.google.com/scholar?q=related:v2BnRT1NIQUJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",498,"2014-08-04","CITATION"
0,"…, G Gerig, A Toga, R Kikinis…","SYSTEMATIC CONNECTOMIC ANALYSIS OF WHITE MATTER ATROPHY ASSOCIATED WITH SEVERE TRAUMATIC BRAIN INJURY",2012,"JOURNAL OF …","MARY ANN LIEBERT INC 140 …","","",499,"2014-08-04","CITATION"
0,"N Hata, PR Morrison, Z Cselik, R Kikinis…","MRI-Guided and Controlled Laser-Induced Interstitial Thermal Therapy of Brain Tumors Using Integrated Navigation and Thermal Mapping",2014,"… Imaging and Image- …","Springer","http://link.springer.com/chapter/10.1007/978-1-4614-7657-3_42","http://scholar.google.com/scholar?q=related:aK0USWhAoeIJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",500,"2014-08-04",""
0,"F Zhang, Y Song, S Liu, S Pujol, R Kikinis…","Semantic association for neuroimaging classification of PET images",2014,"Society of Nuclear …","Soc Nuclear Med","http://jnumedmtg.snmjournals.org/cgi/content/meeting_abstract/55/1_MeetingAbstracts/2029","",501,"2014-08-04",""
0,"…, CA Martin, R Kikinis…","Letters to the Editor-Reply-Intraoperative US versus Intraoperative MR Imaging for for Guidance during Intracranial Neurosurgery",2000,"Radiology- …","[Easton, Pa., etc.] Radiological …","","",502,"2014-08-04","CITATION"
1,"…, FM Fennessy, JH Lewis, D De Ruysscher, R Kikinis…","Volumetric CT-based segmentation of NSCLC using 3D-Slicer",2013,"Scientific reports","nature.com","http://www.nature.com/srep/2013/131218/srep03529/full/srep03529.html?WT.ec_id=SREP-639-20140102","http://scholar.google.com/scholar?cites=6355775103767462977&as_sdt=2005&sciodt=0,5&hl=en&num=20",503,"2014-08-04",""
0,"A Bzostek, R Kumar, N Hata, O Schorr, R Kikinis…","Distributed Modular Computer-Integrated Surgical Robotic Systems",0,"splweb.bwh.harvard.edu","","","http://scholar.google.com/scholar?q=related:0oNjVZFvxvcJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",504,"2014-08-04","PDF"
0,"…, A Chabrerie, ME Leventon, E Grimson, R Kikinis…","The excision of cortical dysplasia in the language area with a surgical navigator",0,"spl.harvard.edu","","","http://scholar.google.com/scholar?q=related:NDcXVmjwRx8J:scholar.google.com/&hl=en&num=20&as_sdt=0,5",505,"2014-08-04","HTML"
0,"…, MJ Olek, EJ Orav, R Kikinis…","ORIGINAL CONTRIBUTIONS-Regional Magnetic Resonance Imaging Lesion Burden and Cognitive Function in Multiple Sclerosis: A Longitudinal Study",2001,"Archives of …","[Chicago, American Medical …","","",506,"2014-08-04","CITATION"
0,"…, S Frisken, I Fujishiro, A Kaufman, K Kreeger, R Kikinis…","Committees and Reviewers",2002,"VolVis Symposium","IEEE","","",507,"2014-08-04","CITATION"
0,"…, WE Lorensen, R Kikinis","Virtual endoscopy with automated fly-through trajectory",1999,"Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=980435","http://scholar.google.com/scholar?q=related:AYnvWpPnIhwJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",508,"2014-08-04",""
0,"…, PE Steig, TM Moriarty, CA Martin, R Kikinis…","Dr Schwartz and colleagues respond",2000,"Radiology","pubs.rsna.org","http://pubs.rsna.org/doi/full/10.1148/radiology.215.3.r00ap45917","",509,"2014-08-04",""
0,"…, A Tannenbaum, R Kikinis","20 ON AREA PRESERVING MAPPINGS OF MINIMAL DISTORTION",2000,"System Theory: …","Kluwer Academic Publishers","","http://scholar.google.com/scholar?q=related:4simXFB2zxgJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",510,"2014-08-04","CITATION"
0,"R Kikinis, T Kapur","Platforms for Open Source Medical Image Analysis",2014,"Annual Review of …","… Reviews 4139 El Camino Way, PO …","","",511,"2014-08-04","CITATION"
0,"R Kikinis, H Cline, D Altobelli, M Halle…","Computer assisted planning of surgical procedures",1992,"… in Medicine and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=5762170","http://scholar.google.com/scholar?q=related:2m7EXreKI4gJ:scholar.google.com/&hl=en&num=20&as_sdt=0,5",512,"2014-08-04",""
0,"…, IONF TALOS, AJ GOLBY, P BLACK, RON KIKINIS…","TECHNIQUES AND APPLICATIONS OF ROBUST NONRIGID BRAIN REGISTRATION",0,"World Scientific","","","",513,"2014-08-04","CITATION"
0,"MJ Troulis, KC Yeshwant, EB Seldin, R Kikinis…","Preface vii",0,"","","","",514,"2014-08-04","CITATION"
